TANK_NUM,TREATMENT,pH_rangemean,pH_rangese,pH_mean,pH_se,DATE,pH_range,pH_dailymean,pH_day_mean,pH_day_se,pH_night_mean,pH_night_se
2,Rubble_Dom,0.11193907232337874,0.023288018828834915,8.039721699120623,0.011999341643326151,20240602,0.18224884393335294,8.0404317533477,8.106035284931728,0.01167292849615412,7.987895861752597,0.0050682295039814335
2,Rubble_Dom,0.11193907232337874,0.023288018828834915,8.039721699120623,0.011999341643326151,20240605,0.1338160334639804,7.99090934405281,8.106035284931728,0.01167292849615412,7.987895861752597,0.0050682295039814335
2,Rubble_Dom,0.11193907232337874,0.023288018828834915,8.039721699120623,0.011999341643326151,20240606,0.00832408545869967,8.019739511762545,8.106035284931728,0.01167292849615412,7.987895861752597,0.0050682295039814335
2,Rubble_Dom,0.11193907232337874,0.023288018828834915,8.039721699120623,0.011999341643326151,20240607,0.016988976584951132,8.03676625175853,8.106035284931728,0.01167292849615412,7.987895861752597,0.0050682295039814335
2,Rubble_Dom,0.11193907232337874,0.023288018828834915,8.039721699120623,0.011999341643326151,20240608,-0.05572708159933981,8.012555832262649,8.106035284931728,0.01167292849615412,7.987895861752597,0.0050682295039814335
2,Rubble_Dom,0.11193907232337874,0.023288018828834915,8.039721699120623,0.011999341643326151,20240609,0.059928086939047276,7.97076516071733,8.106035284931728,0.01167292849615412,7.987895861752597,0.0050682295039814335
2,Rubble_Dom,0.11193907232337874,0.023288018828834915,8.039721699120623,0.011999341643326151,20240610,0.16974071020209447,7.994143357217297,8.106035284931728,0.01167292849615412,7.987895861752597,0.0050682295039814335
2,Rubble_Dom,0.11193907232337874,0.023288018828834915,8.039721699120623,0.011999341643326151,20240611,0.1659374056395473,8.021199193701118,8.106035284931728,0.01167292849615412,7.987895861752597,0.0050682295039814335
2,Rubble_Dom,0.11193907232337874,0.023288018828834915,8.039721699120623,0.011999341643326151,20240613,0.061265945194188376,7.990236224863762,8.106035284931728,0.01167292849615412,7.987895861752597,0.0050682295039814335
2,Rubble_Dom,0.11193907232337874,0.023288018828834915,8.039721699120623,0.011999341643326151,20240614,0.23124964701178463,8.079869802246264,8.106035284931728,0.01167292849615412,7.987895861752597,0.0050682295039814335
2,Rubble_Dom,0.11193907232337874,0.023288018828834915,8.039721699120623,0.011999341643326151,20240615,0.2118998043870608,8.123200314027404,8.106035284931728,0.01167292849615412,7.987895861752597,0.0050682295039814335
2,Rubble_Dom,0.11193907232337874,0.023288018828834915,8.039721699120623,0.011999341643326151,20240616,0.19967230328385988,8.111071482378588,8.106035284931728,0.01167292849615412,7.987895861752597,0.0050682295039814335
2,Rubble_Dom,0.11193907232337874,0.023288018828834915,8.039721699120623,0.011999341643326151,20240618,0.08756777264444437,8.020060617570396,8.106035284931728,0.01167292849615412,7.987895861752597,0.0050682295039814335
2,Rubble_Dom,0.11193907232337874,0.023288018828834915,8.039721699120623,0.011999341643326151,20240619,0.016307501196740404,8.042561953475513,8.106035284931728,0.01167292849615412,7.987895861752597,0.0050682295039814335
2,Rubble_Dom,0.11193907232337874,0.023288018828834915,8.039721699120623,0.011999341643326151,20240620,0.04930447359306278,8.058814626126185,8.106035284931728,0.01167292849615412,7.987895861752597,0.0050682295039814335
2,Rubble_Dom,0.11193907232337874,0.023288018828834915,8.039721699120623,0.011999341643326151,20240626,0.25250064924058524,8.123221760421881,8.106035284931728,0.01167292849615412,7.987895861752597,0.0050682295039814335
3,Control,-0.0012109675097895511,0.009935931223918728,8.032022537102531,0.005271523768061618,20240602,-0.03640607612525315,8.036660498908756,8.039588266047732,0.004112390170836366,8.040762750561866,0.0036709798441559266
3,Control,-0.0012109675097895511,0.009935931223918728,8.032022537102531,0.005271523768061618,20240605,0.010463046061229164,7.993889875199685,8.039588266047732,0.004112390170836366,8.040762750561866,0.0036709798441559266
3,Control,-0.0012109675097895511,0.009935931223918728,8.032022537102531,0.005271523768061618,20240606,-0.1179422100857348,8.026523408992801,8.039588266047732,0.004112390170836366,8.040762750561866,0.0036709798441559266
3,Control,-0.0012109675097895511,0.009935931223918728,8.032022537102531,0.005271523768061618,20240607,0.011969126852104495,8.043687257085429,8.039588266047732,0.004112390170836366,8.040762750561866,0.0036709798441559266
3,Control,-0.0012109675097895511,0.009935931223918728,8.032022537102531,0.005271523768061618,20240608,-0.009705359889794707,8.018528450116541,8.039588266047732,0.004112390170836366,8.040762750561866,0.0036709798441559266
3,Control,-0.0012109675097895511,0.009935931223918728,8.032022537102531,0.005271523768061618,20240609,0.00898708635440748,8.001797525261946,8.039588266047732,0.004112390170836366,8.040762750561866,0.0036709798441559266
3,Control,-0.0012109675097895511,0.009935931223918728,8.032022537102531,0.005271523768061618,20240610,0.031243394156521553,8.001583592324007,8.039588266047732,0.004112390170836366,8.040762750561866,0.0036709798441559266
3,Control,-0.0012109675097895511,0.009935931223918728,8.032022537102531,0.005271523768061618,20240611,-0.01904580975747905,8.013048387460346,8.039588266047732,0.004112390170836366,8.040762750561866,0.0036709798441559266
3,Control,-0.0012109675097895511,0.009935931223918728,8.032022537102531,0.005271523768061618,20240613,-0.0314078842765646,8.036979867026911,8.039588266047732,0.004112390170836366,8.040762750561866,0.0036709798441559266
3,Control,-0.0012109675097895511,0.009935931223918728,8.032022537102531,0.005271523768061618,20240614,0.018008925945178333,8.040048531463396,8.039588266047732,0.004112390170836366,8.040762750561866,0.0036709798441559266
3,Control,-0.0012109675097895511,0.009935931223918728,8.032022537102531,0.005271523768061618,20240615,-0.00406760686052543,8.06103401829299,8.039588266047732,0.004112390170836366,8.040762750561866,0.0036709798441559266
3,Control,-0.0012109675097895511,0.009935931223918728,8.032022537102531,0.005271523768061618,20240616,0.021844596404683614,8.05645283127223,8.039588266047732,0.004112390170836366,8.040762750561866,0.0036709798441559266
3,Control,-0.0012109675097895511,0.009935931223918728,8.032022537102531,0.005271523768061618,20240618,0.06544278646984214,8.03002594634913,8.039588266047732,0.004112390170836366,8.040762750561866,0.0036709798441559266
3,Control,-0.0012109675097895511,0.009935931223918728,8.032022537102531,0.005271523768061618,20240619,-0.0019882772780235314,8.044038674567062,8.039588266047732,0.004112390170836366,8.040762750561866,0.0036709798441559266
3,Control,-0.0012109675097895511,0.009935931223918728,8.032022537102531,0.005271523768061618,20240620,0.010645083980131531,8.053464724443856,8.039588266047732,0.004112390170836366,8.040762750561866,0.0036709798441559266
3,Control,-0.0012109675097895511,0.009935931223918728,8.032022537102531,0.005271523768061618,20240626,0.02258369789264414,8.054597004875419,8.039588266047732,0.004112390170836366,8.040762750561866,0.0036709798441559266
4,Algae_Dom,0.17843662649315728,0.04092638884283094,8.060288888668053,0.028743353454865495,20240602,0.08561330970917247,8.022161431550089,8.11677428575481,0.014080471678759242,7.98623746194353,0.00871393210896368
4,Algae_Dom,0.17843662649315728,0.04092638884283094,8.060288888668053,0.028743353454865495,20240605,0.02954478294553553,8.005965903655534,8.11677428575481,0.014080471678759242,7.98623746194353,0.00871393210896368
4,Algae_Dom,0.17843662649315728,0.04092638884283094,8.060288888668053,0.028743353454865495,20240606,-0.07035247652240528,8.04171155855379,8.11677428575481,0.014080471678759242,7.98623746194353,0.00871393210896368
4,Algae_Dom,0.17843662649315728,0.04092638884283094,8.060288888668053,0.028743353454865495,20240607,0.061932026551199115,8.0451762122753685,8.11677428575481,0.014080471678759242,7.98623746194353,0.00871393210896368
4,Algae_Dom,0.17843662649315728,0.04092638884283094,8.060288888668053,0.028743353454865495,20240608,0.007717977961680944,8.004997558645716,8.11677428575481,0.014080471678759242,7.98623746194353,0.00871393210896368
4,Algae_Dom,0.17843662649315728,0.04092638884283094,8.060288888668053,0.028743353454865495,20240609,0.05697300563127605,8.001344754131289,8.11677428575481,0.014080471678759242,7.98623746194353,0.00871393210896368
4,Algae_Dom,0.17843662649315728,0.04092638884283094,8.060288888668053,0.028743353454865495,20240610,0.13553077390936608,7.996606335909174,8.11677428575481,0.014080471678759242,7.98623746194353,0.00871393210896368
4,Algae_Dom,0.17843662649315728,0.04092638884283094,8.060288888668053,0.028743353454865495,20240611,0.08023201862784735,8.033981161374719,8.11677428575481,0.014080471678759242,7.98623746194353,0.00871393210896368
4,Algae_Dom,0.17843662649315728,0.04092638884283094,8.060288888668053,0.028743353454865495,20240613,0.06690071816921694,7.9006772852360365,8.11677428575481,0.014080471678759242,7.98623746194353,0.00871393210896368
4,Algae_Dom,0.17843662649315728,0.04092638884283094,8.060288888668053,0.028743353454865495,20240614,0.39227685983962957,7.972658739023839,8.11677428575481,0.014080471678759242,7.98623746194353,0.00871393210896368
4,Algae_Dom,0.17843662649315728,0.04092638884283094,8.060288888668053,0.028743353454865495,20240615,0.3859188135233831,7.9826733368291904,8.11677428575481,0.014080471678759242,7.98623746194353,0.00871393210896368
4,Algae_Dom,0.17843662649315728,0.04092638884283094,8.060288888668053,0.028743353454865495,20240616,0.24317926292933123,7.995804745738591,8.11677428575481,0.014080471678759242,7.98623746194353,0.00871393210896368
4,Algae_Dom,0.17843662649315728,0.04092638884283094,8.060288888668053,0.028743353454865495,20240618,0.2809918985130846,8.158603176390393,8.11677428575481,0.014080471678759242,7.98623746194353,0.00871393210896368
4,Algae_Dom,0.17843662649315728,0.04092638884283094,8.060288888668053,0.028743353454865495,20240619,0.42503378104538925,8.255827403557134,8.11677428575481,0.014080471678759242,7.98623746194353,0.00871393210896368
4,Algae_Dom,0.17843662649315728,0.04092638884283094,8.060288888668053,0.028743353454865495,20240620,0.25460410931668953,8.26574921880123,8.11677428575481,0.014080471678759242,7.98623746194353,0.00871393210896368
4,Algae_Dom,0.17843662649315728,0.04092638884283094,8.060288888668053,0.028743353454865495,20240626,0.41888916174012003,8.280683397016762,8.11677428575481,0.014080471678759242,7.98623746194353,0.00871393210896368
5,Rubble_Dom,0.08540176481748218,0.029630332463102954,8.031325593128724,0.012268058519169773,20240602,0.06536695599077547,8.04965274210618,8.106035284931728,0.01167292849615412,7.987895861752597,0.0050682295039814335
5,Rubble_Dom,0.08540176481748218,0.029630332463102954,8.031325593128724,0.012268058519169773,20240605,0.12481481272484363,7.989770694985333,8.106035284931728,0.01167292849615412,7.987895861752597,0.0050682295039814335
5,Rubble_Dom,0.08540176481748218,0.029630332463102954,8.031325593128724,0.012268058519169773,20240606,-0.020541995089519816,8.029678345224053,8.106035284931728,0.01167292849615412,7.987895861752597,0.0050682295039814335
5,Rubble_Dom,0.08540176481748218,0.029630332463102954,8.031325593128724,0.012268058519169773,20240607,0.1687548557150853,8.049793229957855,8.106035284931728,0.01167292849615412,7.987895861752597,0.0050682295039814335
5,Rubble_Dom,0.08540176481748218,0.029630332463102954,8.031325593128724,0.012268058519169773,20240608,-0.006918067526940241,7.991275128676945,8.106035284931728,0.01167292849615412,7.987895861752597,0.0050682295039814335
5,Rubble_Dom,0.08540176481748218,0.029630332463102954,8.031325593128724,0.012268058519169773,20240609,0.04550224391097579,8.000481986384795,8.106035284931728,0.01167292849615412,7.987895861752597,0.0050682295039814335
5,Rubble_Dom,0.08540176481748218,0.029630332463102954,8.031325593128724,0.012268058519169773,20240610,0.17212861549675296,8.02794674425566,8.106035284931728,0.01167292849615412,7.987895861752597,0.0050682295039814335
5,Rubble_Dom,0.08540176481748218,0.029630332463102954,8.031325593128724,0.012268058519169773,20240611,-0.21832263138201924,7.889621744466335,8.106035284931728,0.01167292849615412,7.987895861752597,0.0050682295039814335
5,Rubble_Dom,0.08540176481748218,0.029630332463102954,8.031325593128724,0.012268058519169773,20240613,0.04356185048375494,8.017093186368118,8.106035284931728,0.01167292849615412,7.987895861752597,0.0050682295039814335
5,Rubble_Dom,0.08540176481748218,0.029630332463102954,8.031325593128724,0.012268058519169773,20240614,0.23039519451666646,8.075309820760527,8.106035284931728,0.01167292849615412,7.987895861752597,0.0050682295039814335
5,Rubble_Dom,0.08540176481748218,0.029630332463102954,8.031325593128724,0.012268058519169773,20240615,0.29948771806732477,8.090771662981416,8.106035284931728,0.01167292849615412,7.987895861752597,0.0050682295039814335
5,Rubble_Dom,0.08540176481748218,0.029630332463102954,8.031325593128724,0.012268058519169773,20240616,0.1810381708519211,8.040995068946375,8.106035284931728,0.01167292849615412,7.987895861752597,0.0050682295039814335
5,Rubble_Dom,0.08540176481748218,0.029630332463102954,8.031325593128724,0.012268058519169773,20240618,0.0966156855931839,8.030724599665998,8.106035284931728,0.01167292849615412,7.987895861752597,0.0050682295039814335
5,Rubble_Dom,0.08540176481748218,0.029630332463102954,8.031325593128724,0.012268058519169773,20240619,0.03508896983678511,8.063492898101032,8.106035284931728,0.01167292849615412,7.987895861752597,0.0050682295039814335
5,Rubble_Dom,0.08540176481748218,0.029630332463102954,8.031325593128724,0.012268058519169773,20240620,0.06924047515260412,8.072773724150194,8.106035284931728,0.01167292849615412,7.987895861752597,0.0050682295039814335
5,Rubble_Dom,0.08540176481748218,0.029630332463102954,8.031325593128724,0.012268058519169773,20240626,0.08021538273752071,8.081827913028755,8.106035284931728,0.01167292849615412,7.987895861752597,0.0050682295039814335
6,Coral_Dom,0.12337891610849239,0.024779349650540575,8.044577585126033,0.008844712767630146,20240602,0.2030872682360032,7.97924522363226,8.095990688277043,0.010284759313901019,7.9892085607777865,0.006037206725112501
6,Coral_Dom,0.12337891610849239,0.024779349650540575,8.044577585126033,0.008844712767630146,20240605,0.08351060256975629,8.017918726174086,8.095990688277043,0.010284759313901019,7.9892085607777865,0.006037206725112501
6,Coral_Dom,0.12337891610849239,0.024779349650540575,8.044577585126033,0.008844712767630146,20240606,-0.020605447711529834,8.038201110465579,8.095990688277043,0.010284759313901019,7.9892085607777865,0.006037206725112501
6,Coral_Dom,0.12337891610849239,0.024779349650540575,8.044577585126033,0.008844712767630146,20240607,0.18819000408732567,8.06896267528544,8.095990688277043,0.010284759313901019,7.9892085607777865,0.006037206725112501
6,Coral_Dom,0.12337891610849239,0.024779349650540575,8.044577585126033,0.008844712767630146,20240608,0.018954650799493322,7.9704608398926515,8.095990688277043,0.010284759313901019,7.9892085607777865,0.006037206725112501
6,Coral_Dom,0.12337891610849239,0.024779349650540575,8.044577585126033,0.008844712767630146,20240609,0.2493437145430839,8.01989484632776,8.095990688277043,0.010284759313901019,7.9892085607777865,0.006037206725112501
6,Coral_Dom,0.12337891610849239,0.024779349650540575,8.044577585126033,0.008844712767630146,20240610,0.2019867692598245,8.040997542666531,8.095990688277043,0.010284759313901019,7.9892085607777865,0.006037206725112501
6,Coral_Dom,0.12337891610849239,0.024779349650540575,8.044577585126033,0.008844712767630146,20240611,0.24638526317729958,8.098122365289079,8.095990688277043,0.010284759313901019,7.9892085607777865,0.006037206725112501
6,Coral_Dom,0.12337891610849239,0.024779349650540575,8.044577585126033,0.008844712767630146,20240613,-0.017908144950915528,8.039566407106689,8.095990688277043,0.010284759313901019,7.9892085607777865,0.006037206725112501
6,Coral_Dom,0.12337891610849239,0.024779349650540575,8.044577585126033,0.008844712767630146,20240614,0.04197279744842497,8.067353102309113,8.095990688277043,0.010284759313901019,7.9892085607777865,0.006037206725112501
6,Coral_Dom,0.12337891610849239,0.024779349650540575,8.044577585126033,0.008844712767630146,20240615,0.040077095321437994,8.065140621453946,8.095990688277043,0.010284759313901019,7.9892085607777865,0.006037206725112501
6,Coral_Dom,0.12337891610849239,0.024779349650540575,8.044577585126033,0.008844712767630146,20240616,0.014399304998523377,8.059433818943887,8.095990688277043,0.010284759313901019,7.9892085607777865,0.006037206725112501
6,Coral_Dom,0.12337891610849239,0.024779349650540575,8.044577585126033,0.008844712767630146,20240618,0.15103871976919425,8.03166490912679,8.095990688277043,0.010284759313901019,7.9892085607777865,0.006037206725112501
6,Coral_Dom,0.12337891610849239,0.024779349650540575,8.044577585126033,0.008844712767630146,20240619,0.13455014048303937,8.05345046558042,8.095990688277043,0.010284759313901019,7.9892085607777865,0.006037206725112501
6,Coral_Dom,0.12337891610849239,0.024779349650540575,8.044577585126033,0.008844712767630146,20240620,0.19108651926069609,8.077445093082295,8.095990688277043,0.010284759313901019,7.9892085607777865,0.006037206725112501
6,Coral_Dom,0.12337891610849239,0.024779349650540575,8.044577585126033,0.008844712767630146,20240626,0.24799340044422102,8.085383614680005,8.095990688277043,0.010284759313901019,7.9892085607777865,0.006037206725112501
7,Coral_Dom,0.128302499400862,0.02865990582683043,8.040484016124932,0.008632468843854511,20240602,0.04645626861867136,8.015364981739012,8.095990688277043,0.010284759313901019,7.9892085607777865,0.006037206725112501
7,Coral_Dom,0.128302499400862,0.02865990582683043,8.040484016124932,0.008632468843854511,20240605,0.04068754777935979,8.010858935221721,8.095990688277043,0.010284759313901019,7.9892085607777865,0.006037206725112501
7,Coral_Dom,0.128302499400862,0.02865990582683043,8.040484016124932,0.008632468843854511,20240606,-0.06740349832163517,8.029451092523953,8.095990688277043,0.010284759313901019,7.9892085607777865,0.006037206725112501
7,Coral_Dom,0.128302499400862,0.02865990582683043,8.040484016124932,0.008632468843854511,20240607,0.07294228499045463,8.03277101391065,8.095990688277043,0.010284759313901019,7.9892085607777865,0.006037206725112501
7,Coral_Dom,0.128302499400862,0.02865990582683043,8.040484016124932,0.008632468843854511,20240608,-0.0032464848881268438,7.993271850670185,8.095990688277043,0.010284759313901019,7.9892085607777865,0.006037206725112501
7,Coral_Dom,0.128302499400862,0.02865990582683043,8.040484016124932,0.008632468843854511,20240609,0.05429453018636199,7.996002549933431,8.095990688277043,0.010284759313901019,7.9892085607777865,0.006037206725112501
7,Coral_Dom,0.128302499400862,0.02865990582683043,8.040484016124932,0.008632468843854511,20240610,0.11733263970254804,8.021599407581633,8.095990688277043,0.010284759313901019,7.9892085607777865,0.006037206725112501
7,Coral_Dom,0.128302499400862,0.02865990582683043,8.040484016124932,0.008632468843854511,20240611,0.13668019261593933,8.044081697197118,8.095990688277043,0.010284759313901019,7.9892085607777865,0.006037206725112501
7,Coral_Dom,0.128302499400862,0.02865990582683043,8.040484016124932,0.008632468843854511,20240613,0.0037595455776653353,8.003951011816435,8.095990688277043,0.010284759313901019,7.9892085607777865,0.006037206725112501
7,Coral_Dom,0.128302499400862,0.02865990582683043,8.040484016124932,0.008632468843854511,20240614,0.15289851912900154,8.068818683744169,8.095990688277043,0.010284759313901019,7.9892085607777865,0.006037206725112501
7,Coral_Dom,0.128302499400862,0.02865990582683043,8.040484016124932,0.008632468843854511,20240615,0.17687221783479146,8.081306664957582,8.095990688277043,0.010284759313901019,7.9892085607777865,0.006037206725112501
7,Coral_Dom,0.128302499400862,0.02865990582683043,8.040484016124932,0.008632468843854511,20240616,0.24564682624164025,8.073073672195886,8.095990688277043,0.010284759313901019,7.9892085607777865,0.006037206725112501
7,Coral_Dom,0.128302499400862,0.02865990582683043,8.040484016124932,0.008632468843854511,20240618,0.27760815819949425,8.040099182417576,8.095990688277043,0.010284759313901019,7.9892085607777865,0.006037206725112501
7,Coral_Dom,0.128302499400862,0.02865990582683043,8.040484016124932,0.008632468843854511,20240619,0.26290007111912406,8.059410806377103,8.095990688277043,0.010284759313901019,7.9892085607777865,0.006037206725112501
7,Coral_Dom,0.128302499400862,0.02865990582683043,8.040484016124932,0.008632468843854511,20240620,0.20896766438913872,8.059546539525915,8.095990688277043,0.010284759313901019,7.9892085607777865,0.006037206725112501
7,Coral_Dom,0.128302499400862,0.02865990582683043,8.040484016124932,0.008632468843854511,20240626,0.3264435072393628,8.118136168186552,8.095990688277043,0.010284759313901019,7.9892085607777865,0.006037206725112501
8,Control,0.0016388730509102611,0.008597672615150612,8.043899387464494,0.007141100541964373,20240602,-0.026483472348331816,8.047250028008598,8.039588266047732,0.004112390170836366,8.040762750561866,0.0036709798441559266
8,Control,0.0016388730509102611,0.008597672615150612,8.043899387464494,0.007141100541964373,20240605,-0.007494318402017086,7.9953223181210475,8.039588266047732,0.004112390170836366,8.040762750561866,0.0036709798441559266
8,Control,0.0016388730509102611,0.008597672615150612,8.043899387464494,0.007141100541964373,20240606,-0.07810180486264606,8.03585006321395,8.039588266047732,0.004112390170836366,8.040762750561866,0.0036709798441559266
8,Control,0.0016388730509102611,0.008597672615150612,8.043899387464494,0.007141100541964373,20240607,-0.007349556486499154,8.041930740807153,8.039588266047732,0.004112390170836366,8.040762750561866,0.0036709798441559266
8,Control,0.0016388730509102611,0.008597672615150612,8.043899387464494,0.007141100541964373,20240608,-0.006138624221200928,8.018758720149764,8.039588266047732,0.004112390170836366,8.040762750561866,0.0036709798441559266
8,Control,0.0016388730509102611,0.008597672615150612,8.043899387464494,0.007141100541964373,20240609,0.0018274753658378273,7.996219887241275,8.039588266047732,0.004112390170836366,8.040762750561866,0.0036709798441559266
8,Control,0.0016388730509102611,0.008597672615150612,8.043899387464494,0.007141100541964373,20240610,0.021515932945732175,8.010776870036816,8.039588266047732,0.004112390170836366,8.040762750561866,0.0036709798441559266
8,Control,0.0016388730509102611,0.008597672615150612,8.043899387464494,0.007141100541964373,20240611,-0.022737828356714118,8.027710790845674,8.039588266047732,0.004112390170836366,8.040762750561866,0.0036709798441559266
8,Control,0.0016388730509102611,0.008597672615150612,8.043899387464494,0.007141100541964373,20240613,-0.02802816412823539,8.049712651076074,8.039588266047732,0.004112390170836366,8.040762750561866,0.0036709798441559266
8,Control,0.0016388730509102611,0.008597672615150612,8.043899387464494,0.007141100541964373,20240614,-0.0015803935430280802,8.0655948824917445,8.039588266047732,0.004112390170836366,8.040762750561866,0.0036709798441559266
8,Control,0.0016388730509102611,0.008597672615150612,8.043899387464494,0.007141100541964373,20240615,0.006928806140322763,8.0648359761404,8.039588266047732,0.004112390170836366,8.040762750561866,0.0036709798441559266
8,Control,0.0016388730509102611,0.008597672615150612,8.043899387464494,0.007141100541964373,20240616,-9.564344053103468e-4,8.073338799479167,8.039588266047732,0.004112390170836366,8.040762750561866,0.0036709798441559266
8,Control,0.0016388730509102611,0.008597672615150612,8.043899387464494,0.007141100541964373,20240618,0.06921981390785881,8.03821739461291,8.039588266047732,0.004112390170836366,8.040762750561866,0.0036709798441559266
8,Control,0.0016388730509102611,0.008597672615150612,8.043899387464494,0.007141100541964373,20240619,0.017556221120196724,8.07733789390581,8.039588266047732,0.004112390170836366,8.040762750561866,0.0036709798441559266
8,Control,0.0016388730509102611,0.008597672615150612,8.043899387464494,0.007141100541964373,20240620,0.03961468444897598,8.080728623922237,8.039588266047732,0.004112390170836366,8.040762750561866,0.0036709798441559266
8,Control,0.0016388730509102611,0.008597672615150612,8.043899387464494,0.007141100541964373,20240626,0.04842963163962288,8.078804559379279,8.039588266047732,0.004112390170836366,8.040762750561866,0.0036709798441559266
9,Coral_Dom,0.10735222361691454,0.02700194855049786,8.052154246251016,0.01397714635427021,20240602,0.010118381867092907,8.043168966777252,8.095990688277043,0.010284759313901019,7.9892085607777865,0.006037206725112501
9,Coral_Dom,0.10735222361691454,0.02700194855049786,8.052154246251016,0.01397714635427021,20240605,-1.3789470784786317e-4,8.00742445050047,8.095990688277043,0.010284759313901019,7.9892085607777865,0.006037206725112501
9,Coral_Dom,0.10735222361691454,0.02700194855049786,8.052154246251016,0.01397714635427021,20240606,-0.051905019337860736,8.034370299333222,8.095990688277043,0.010284759313901019,7.9892085607777865,0.006037206725112501
9,Coral_Dom,0.10735222361691454,0.02700194855049786,8.052154246251016,0.01397714635427021,20240607,0.05632134732507943,8.034536389464076,8.095990688277043,0.010284759313901019,7.9892085607777865,0.006037206725112501
9,Coral_Dom,0.10735222361691454,0.02700194855049786,8.052154246251016,0.01397714635427021,20240608,-0.005892314480882455,7.999401731816624,8.095990688277043,0.010284759313901019,7.9892085607777865,0.006037206725112501
9,Coral_Dom,0.10735222361691454,0.02700194855049786,8.052154246251016,0.01397714635427021,20240609,0.03970805382448361,7.996177412906899,8.095990688277043,0.010284759313901019,7.9892085607777865,0.006037206725112501
9,Coral_Dom,0.10735222361691454,0.02700194855049786,8.052154246251016,0.01397714635427021,20240610,0.09910011069312574,8.02272992351897,8.095990688277043,0.010284759313901019,7.9892085607777865,0.006037206725112501
9,Coral_Dom,0.10735222361691454,0.02700194855049786,8.052154246251016,0.01397714635427021,20240611,0.16169940191525356,8.04879194395221,8.095990688277043,0.010284759313901019,7.9892085607777865,0.006037206725112501
9,Coral_Dom,0.10735222361691454,0.02700194855049786,8.052154246251016,0.01397714635427021,20240613,0.04210999479447253,8.009309977580662,8.095990688277043,0.010284759313901019,7.9892085607777865,0.006037206725112501
